customer_id,tenure_months,num_vehicles,avg_card_swipes_per_vehicle,monthly_txn_count,monthly_spend,contract_type,region,fuel_program_tier,maintenance_plan,telematics_enabled,industry_naics,late_payment_rate,support_tickets_last_90d,downtime_hours_last_30d,churn
C305147,14,17,37.81,741,54814.93,One Year,South,Standard,None,1,Services,0.323,2,7.37,1
C305148,41,17,30.43,576,36639.65,Month-to-Month,West,Premium,Basic,1,Manufacturing,0.059,0,3.93,0
C305149,31,19,57.46,1180,91940.83,Month-to-Month,West,Basic,None,1,Manufacturing,0.116,2,7.88,1
C305150,60,15,37.93,655,42421.99,Month-to-Month,Midwest,Basic,None,0,Logistics,0.307,2,4.37,1
C305151,21,16,53.77,761,54402.06,Two Year,Midwest,Basic,None,0,Construction,0.289,2,4.78,0
C305152,21,22,49.94,1247,100256.57,Month-to-Month,South,Basic,Full,0,Services,0.133,3,0.63,0
C305153,35,15,59.69,985,42971.67,One Year,Midwest,Basic,Basic,0,Manufacturing,0.28,2,0.87,0
C305154,18,12,43.73,617,40852.76,One Year,Northeast,Standard,Full,0,Logistics,0.104,2,0.0,0
C305155,55,13,51.46,777,52324.82,Month-to-Month,West,Basic,None,0,Services,0.173,2,4.92,1
C305156,60,11,59.01,745,42000.63,Month-to-Month,Midwest,Standard,None,0,Manufacturing,0.134,2,4.86,0
C305157,11,16,74.79,1383,114316.85,Month-to-Month,South,Premium,Basic,1,Retail,0.061,0,3.07,1
C305158,36,16,49.88,883,42580.49,Month-to-Month,West,Basic,None,0,Construction,0.187,2,4.69,0
C305159,40,19,52.76,1167,110465.27,Month-to-Month,Northeast,Basic,None,1,Construction,0.103,3,9.08,1
C305160,71,12,47.21,587,61520.41,Month-to-Month,West,Standard,Basic,0,Retail,0.227,4,2.44,0
C305161,36,18,29.91,635,41161.54,Month-to-Month,West,Basic,None,0,Manufacturing,0.097,3,3.53,0
C305162,19,13,55.88,764,33068.08,Month-to-Month,Midwest,Basic,Basic,0,Construction,0.08,3,3.08,1
C305163,28,23,58.4,1217,53289.4,Month-to-Month,Midwest,Basic,Basic,1,Logistics,0.209,1,5.48,1
C305164,4,10,34.05,311,30613.78,Month-to-Month,Midwest,Premium,Basic,0,Services,0.032,1,1.87,0
C305165,60,16,58.15,983,65767.58,Month-to-Month,West,Basic,Basic,0,Manufacturing,0.153,3,2.49,1
C305166,58,16,27.78,476,35118.31,Month-to-Month,Northeast,Basic,None,0,Logistics,0.143,2,4.02,0
C305167,25,25,47.25,998,83459.41,Month-to-Month,Midwest,Basic,Basic,0,Logistics,0.12,5,0.44,1
C305168,6,16,37.13,638,64885.86,One Year,Northeast,Standard,None,1,Logistics,0.391,4,4.76,0
C305169,57,18,49.68,939,90111.27,Month-to-Month,West,Basic,None,0,Retail,0.219,4,3.7,1
C305170,6,17,31.09,436,31986.49,One Year,Northeast,Basic,Full,1,Logistics,0.064,2,6.29,0
C305171,6,13,75.0,1102,77029.74,Month-to-Month,West,Basic,Basic,0,Retail,0.108,3,2.07,1
C305172,3,16,39.84,623,45055.42,Two Year,West,Standard,Full,1,Manufacturing,0.057,0,0.75,1
C305173,32,14,60.76,705,66960.77,Month-to-Month,South,Basic,Basic,1,Manufacturing,0.142,2,1.22,1
C305174,54,15,63.52,1093,99436.29,Month-to-Month,West,Basic,None,0,Logistics,0.19,3,2.41,0
C305175,8,11,40.11,375,29715.33,One Year,Northeast,Basic,Basic,0,Logistics,0.151,2,4.27,0
C305176,34,17,43.84,713,50232.43,Month-to-Month,Midwest,Standard,Full,1,Services,0.056,0,5.14,0
C305177,61,17,56.72,862,82645.29,Month-to-Month,West,Premium,Full,1,Construction,0.103,1,0.09,0
C305178,54,14,41.53,502,58873.66,One Year,Midwest,Basic,Basic,1,Construction,0.282,2,3.77,1
C305179,48,23,42.24,999,88760.22,Month-to-Month,South,Standard,Basic,1,Manufacturing,0.057,1,1.9,0
C305180,20,16,28.54,389,29927.09,Two Year,West,Basic,Basic,1,Logistics,0.137,1,0.57,0
C305181,16,19,36.89,574,36256.25,Month-to-Month,West,Premium,None,0,Services,0.08,2,6.25,0
C305182,27,9,35.89,278,20767.5,Month-to-Month,Midwest,Standard,None,1,Logistics,0.208,1,4.56,1
C305183,27,13,50.76,705,43372.1,One Year,Northeast,Basic,None,1,Construction,0.339,3,5.97,0
C305184,30,15,51.04,675,54415.87,Two Year,South,Basic,Basic,0,Retail,0.099,3,1.21,0
C305185,10,11,33.59,393,27127.76,One Year,West,Basic,None,0,Manufacturing,0.058,4,5.96,0
C305186,11,17,38.41,779,73562.0,Month-to-Month,South,Basic,None,0,Manufacturing,0.123,2,3.54,0
C305187,63,23,40.71,974,92333.66,Month-to-Month,West,Standard,None,0,Manufacturing,0.157,1,3.5,1
C305188,68,16,46.6,686,55017.68,Month-to-Month,South,Standard,None,1,Retail,0.082,2,3.05,0
C305189,64,24,39.87,854,66485.48,One Year,Northeast,Standard,None,0,Retail,0.179,1,3.6,0
C305190,16,15,35.19,465,37332.88,Two Year,South,Standard,None,0,Retail,0.211,1,5.56,0
C305191,64,23,51.66,981,40376.31,One Year,West,Basic,Basic,1,Construction,0.07,2,0.79,0
C305192,67,16,51.68,760,65327.53,Month-to-Month,Northeast,Basic,None,0,Logistics,0.2,3,4.81,0
C305193,43,16,43.78,738,69392.73,One Year,South,Standard,Full,1,Services,0.053,0,0.0,0
C305194,68,13,36.53,446,42602.62,Two Year,South,Standard,Full,0,Logistics,0.217,1,2.25,0
C305195,19,24,43.36,1189,104111.51,Month-to-Month,Midwest,Standard,Basic,0,Manufacturing,0.11,3,1.72,1
C305196,26,18,49.2,714,60811.75,Month-to-Month,Midwest,Premium,Basic,0,Manufacturing,0.25,3,0.19,1
C305197,33,22,38.98,993,57560.33,One Year,West,Standard,Full,1,Logistics,0.231,0,1.81,0
C305198,41,15,33.89,508,28342.81,One Year,Midwest,Premium,Basic,1,Logistics,0.096,2,1.07,0
C305199,48,20,23.11,502,48287.94,Month-to-Month,Midwest,Standard,Full,0,Logistics,0.041,2,0.26,1
C305200,48,18,47.86,739,40493.02,One Year,Midwest,Premium,Basic,1,Construction,0.054,0,8.32,0
C305201,31,12,57.63,612,29285.21,Month-to-Month,West,Standard,Full,1,Retail,0.124,3,1.47,0
C305202,67,22,80.68,1886,108678.34,Two Year,West,Basic,None,1,Manufacturing,0.124,2,7.95,0
C305203,5,21,46.65,994,87188.41,One Year,West,Standard,None,0,Manufacturing,0.135,4,6.72,0
C305204,20,19,47.39,1053,123160.7,Month-to-Month,West,Basic,Full,1,Manufacturing,0.156,3,2.06,0
C305205,38,24,46.1,1048,86491.06,One Year,West,Standard,None,0,Logistics,0.098,3,4.48,0
C305206,65,15,36.24,505,40253.13,One Year,Northeast,Standard,None,0,Manufacturing,0.147,3,3.33,0
C305207,7,16,11.53,196,15177.66,Month-to-Month,Northeast,Basic,Full,0,Construction,0.496,3,1.16,1
C305208,30,21,52.32,1199,89473.41,Month-to-Month,West,Basic,None,1,Logistics,0.241,3,4.04,0
C305209,17,15,44.65,548,19430.61,One Year,West,Premium,Basic,0,Logistics,0.198,1,2.57,0
C305210,69,10,41.99,421,26991.66,Month-to-Month,West,Standard,None,1,Construction,0.059,2,4.53,1
C305211,59,16,60.34,833,63338.45,Month-to-Month,West,Standard,None,1,Construction,0.238,1,4.43,0
C305212,39,21,72.4,1419,95792.88,Two Year,South,Basic,Basic,0,Manufacturing,0.069,2,1.15,0
C305213,44,19,34.85,661,55636.12,Month-to-Month,Midwest,Standard,Full,1,Construction,0.094,0,0.86,0
C305214,42,20,52.23,939,89203.3,One Year,Northeast,Standard,None,0,Construction,0.106,2,7.12,0
C305215,57,18,53.56,880,64936.88,Month-to-Month,South,Premium,None,0,Retail,0.093,2,9.24,0
C305216,69,13,63.54,832,59695.06,Month-to-Month,South,Premium,Basic,0,Retail,0.183,3,3.52,0
C305217,49,20,36.63,840,83202.49,Month-to-Month,South,Standard,Basic,0,Retail,0.362,1,2.69,0
C305218,55,16,40.49,585,47181.05,Two Year,Midwest,Standard,Full,0,Manufacturing,0.05,3,1.29,1
C305219,47,11,38.01,415,34288.57,Month-to-Month,Midwest,Standard,None,0,Retail,0.133,2,3.28,0
C305220,70,19,43.22,943,81205.94,Two Year,West,Premium,Basic,1,Construction,0.223,1,0.9,0
C305221,18,12,61.05,694,57001.27,One Year,Midwest,Standard,None,1,Logistics,0.087,0,8.78,0
C305222,29,21,25.34,430,22877.99,One Year,South,Basic,Full,0,Logistics,0.033,3,1.34,0
C305223,51,14,27.69,330,23513.04,One Year,West,Standard,Basic,0,Logistics,0.235,1,2.28,1
C305224,30,19,71.08,1465,161282.55,Month-to-Month,South,Basic,Basic,0,Construction,0.057,3,7.21,0
C305225,9,15,40.93,661,59493.85,Two Year,Midwest,Basic,Basic,0,Logistics,0.096,4,2.89,1
C305226,52,15,33.58,479,13437.29,One Year,South,Standard,None,0,Retail,0.208,2,2.84,0
C305227,2,20,56.54,1134,48119.85,Two Year,West,Basic,None,0,Services,0.078,4,3.77,0
C305228,6,13,47.96,632,25540.39,Month-to-Month,West,Standard,Basic,0,Manufacturing,0.148,2,3.74,0
C305229,25,21,40.05,929,90162.31,Month-to-Month,Northeast,Basic,Basic,0,Services,0.145,4,1.77,0
C305230,71,14,45.44,621,49031.19,One Year,Midwest,Premium,None,0,Manufacturing,0.059,3,5.55,0
C305231,12,22,52.19,1214,74857.97,One Year,Midwest,Basic,Basic,0,Logistics,0.078,3,0.67,1
C305232,65,17,42.82,691,64242.07,Month-to-Month,Midwest,Basic,Basic,1,Logistics,0.116,2,4.59,0
C305233,50,12,47.2,501,48462.98,Month-to-Month,South,Standard,Basic,0,Manufacturing,0.206,1,1.52,0
C305234,43,9,43.23,399,16132.4,One Year,Northeast,Basic,None,1,Construction,0.235,1,3.51,1
C305235,21,18,23.91,372,12071.24,One Year,West,Premium,Full,0,Manufacturing,0.084,2,6.45,1
C305236,13,12,54.07,715,75901.53,Month-to-Month,South,Basic,None,1,Construction,0.29,4,5.13,1
C305237,3,18,59.91,1075,73978.04,Month-to-Month,Midwest,Standard,Basic,1,Construction,0.175,1,0.72,1
C305238,25,15,42.4,672,58578.21,One Year,South,Basic,None,1,Retail,0.11,3,6.29,0
C305239,56,15,47.63,634,22939.95,Month-to-Month,South,Premium,Full,0,Manufacturing,0.125,3,4.47,1
C305240,67,20,51.28,885,66278.8,One Year,Northeast,Standard,None,0,Construction,0.145,4,7.29,0
C305241,67,10,34.49,382,41662.43,Month-to-Month,Northeast,Standard,Basic,1,Logistics,0.055,2,1.29,1
C305242,8,22,45.85,1150,55088.34,Month-to-Month,West,Basic,None,1,Construction,0.134,2,6.44,0
C305243,51,18,33.51,697,38438.32,Month-to-Month,West,Standard,Full,0,Manufacturing,0.089,2,0.87,0
C305244,27,15,40.9,694,38802.24,Month-to-Month,Midwest,Standard,None,0,Logistics,0.077,1,5.14,0
C305245,68,18,51.17,835,68570.53,One Year,West,Basic,None,1,Manufacturing,0.285,2,5.14,0
C305246,10,19,15.15,286,10704.44,One Year,Northeast,Premium,Basic,0,Manufacturing,0.071,2,6.11,0
C305247,56,28,24.99,833,87522.41,Two Year,South,Standard,None,0,Construction,0.268,3,4.14,0
C305248,21,14,27.37,394,38272.6,One Year,West,Standard,None,0,Services,0.085,4,7.08,0
C305249,66,11,33.23,418,17034.79,Two Year,South,Basic,None,1,Services,0.123,2,8.03,0
C305250,5,17,54.46,789,78404.52,Month-to-Month,Midwest,Standard,None,1,Logistics,0.103,0,3.69,1
C305251,48,14,26.01,332,11309.31,Month-to-Month,Northeast,Standard,None,0,Retail,0.225,2,2.97,0
C305252,39,19,44.93,716,45307.67,One Year,West,Basic,Basic,1,Logistics,0.094,2,0.71,0
C305253,56,12,56.53,802,83888.7,One Year,South,Standard,Full,0,Construction,0.072,1,0.08,0
C305254,20,17,50.56,800,64482.25,One Year,Midwest,Standard,None,1,Logistics,0.022,1,3.29,0
C305255,57,15,63.6,836,74611.83,Month-to-Month,West,Premium,None,1,Logistics,0.083,1,13.15,0
C305256,35,12,44.82,615,48402.1,Two Year,West,Standard,None,0,Logistics,0.063,2,3.79,0
C305257,9,23,43.27,908,98701.87,Month-to-Month,West,Basic,Basic,0,Construction,0.198,2,1.61,0
C305258,1,26,45.18,1199,88736.07,One Year,West,Standard,Full,1,Manufacturing,0.06,0,0.0,0
C305259,23,20,54.04,1032,125538.67,One Year,Northeast,Basic,None,0,Logistics,0.132,4,3.16,1
C305260,20,13,37.01,463,49571.58,Month-to-Month,Northeast,Standard,Basic,1,Manufacturing,0.28,0,1.33,0
C305261,44,20,51.64,1083,84355.71,Two Year,Midwest,Standard,Full,1,Services,0.038,1,0.88,0
C305262,66,15,55.2,717,54650.39,Month-to-Month,Midwest,Basic,None,0,Logistics,0.236,5,2.47,1
C305263,23,16,49.12,922,74238.5,One Year,Midwest,Standard,None,0,Construction,0.17,3,5.3,0
C305264,53,15,32.03,491,24455.74,Month-to-Month,South,Standard,Basic,1,Logistics,0.139,3,2.47,0
C305265,62,18,56.95,1222,105012.6,Month-to-Month,Northeast,Basic,Basic,1,Retail,0.216,3,4.43,0
C305266,24,17,69.84,1154,104856.94,Month-to-Month,West,Premium,None,0,Logistics,0.143,2,5.54,0
C305267,4,15,63.59,905,69372.02,One Year,West,Basic,None,1,Logistics,0.268,3,3.48,0
C305268,59,16,39.82,743,57481.96,Month-to-Month,West,Premium,None,0,Logistics,0.191,3,3.0,0
C305269,10,18,39.63,641,36793.18,Month-to-Month,Northeast,Premium,None,0,Construction,0.222,1,8.09,1
C305270,68,12,46.18,494,61823.09,Month-to-Month,West,Basic,Full,0,Services,0.245,4,0.98,1
C305271,24,20,42.76,693,38189.81,Month-to-Month,South,Basic,None,0,Construction,0.071,3,3.07,0
C305272,31,18,53.08,1081,110154.55,Two Year,Midwest,Basic,Basic,1,Logistics,0.213,4,3.25,0
C305273,25,9,64.86,511,42762.87,One Year,West,Basic,Full,0,Manufacturing,0.214,2,3.48,0
C305274,70,15,58.71,798,42953.94,One Year,West,Standard,Basic,0,Manufacturing,0.173,2,4.57,1
C305275,60,19,58.01,1050,61232.12,Month-to-Month,Northeast,Standard,Basic,0,Logistics,0.15,2,3.58,0
C305276,58,16,53.32,727,39387.67,Two Year,South,Premium,Basic,0,Retail,0.131,2,9.2,0
C305277,2,19,34.49,690,48066.46,Two Year,West,Premium,Basic,0,Logistics,0.039,2,2.9,0
C305278,19,9,34.66,264,25585.51,Month-to-Month,West,Basic,None,0,Logistics,0.148,2,2.64,1
C305279,59,14,50.88,746,56308.35,Month-to-Month,South,Standard,Full,0,Construction,0.078,1,3.4,1
C305280,38,19,52.99,846,60909.41,Month-to-Month,Midwest,Basic,Full,0,Retail,0.153,5,2.25,1
C305281,70,10,48.23,395,21863.91,Month-to-Month,South,Basic,Basic,1,Manufacturing,0.318,1,5.32,0
C305282,24,17,51.86,894,35468.17,Month-to-Month,West,Basic,Basic,1,Manufacturing,0.203,3,2.33,1
C305283,4,12,42.29,597,50871.87,Two Year,Northeast,Standard,None,0,Retail,0.089,2,5.29,1
C305284,25,15,38.21,608,64682.37,Month-to-Month,Northeast,Standard,None,0,Retail,0.068,1,3.15,0
C305285,68,9,53.3,394,31975.36,Month-to-Month,Midwest,Standard,Full,0,Logistics,0.323,2,0.43,1
C305286,50,11,45.12,400,41103.24,Month-to-Month,Midwest,Standard,None,0,Retail,0.087,1,4.68,0
C305287,47,21,40.08,767,58593.6,One Year,West,Premium,None,1,Retail,0.098,1,3.98,0
C305288,28,17,42.55,654,48466.95,Month-to-Month,Northeast,Basic,Full,0,Construction,0.092,2,1.24,1
C305289,10,20,44.75,750,73331.1,One Year,South,Standard,Full,0,Construction,0.182,2,0.0,1
C305290,25,15,53.45,956,71986.01,Month-to-Month,Northeast,Basic,None,1,Retail,0.081,1,6.93,0
C305291,60,19,40.96,737,25718.05,Two Year,South,Basic,None,0,Construction,0.077,3,2.77,1
C305292,35,15,37.34,667,46878.71,Month-to-Month,West,Basic,Full,0,Logistics,0.135,2,3.46,0
C305293,9,16,39.36,551,61032.95,Month-to-Month,West,Standard,None,0,Services,0.339,2,4.33,0
C305294,53,22,55.77,1334,84641.58,Month-to-Month,West,Basic,Basic,1,Construction,0.226,1,1.16,0
C305295,28,15,49.45,614,33490.26,Month-to-Month,West,Premium,Full,0,Manufacturing,0.3,2,1.02,0
C305296,25,8,62.08,426,37997.89,One Year,South,Basic,None,0,Construction,0.15,2,2.79,0
C305297,17,16,24.59,382,29743.17,Month-to-Month,South,Standard,None,0,Services,0.099,2,6.93,0
C305298,35,21,54.91,1269,81145.27,Month-to-Month,Northeast,Standard,None,1,Retail,0.153,2,6.04,0
C305299,28,16,47.9,766,69569.14,Month-to-Month,Midwest,Basic,None,1,Manufacturing,0.09,3,3.16,0
C305300,12,10,56.21,578,58178.46,Month-to-Month,West,Premium,Basic,0,Retail,0.09,3,1.5,1
C305301,11,16,25.31,456,20982.14,One Year,Midwest,Basic,Full,1,Logistics,0.091,2,3.59,0
C305302,26,14,54.15,898,59991.9,One Year,West,Standard,Full,1,Logistics,0.033,1,2.7,0
C305303,27,11,34.93,429,28178.17,Two Year,South,Basic,None,1,Logistics,0.244,1,3.32,0
C305304,24,13,55.15,720,42065.45,Month-to-Month,South,Standard,None,0,Retail,0.163,2,5.99,1
C305305,41,17,72.32,1110,69460.98,Two Year,West,Premium,None,1,Construction,0.312,1,2.96,0
C305306,34,14,48.28,727,71103.51,Month-to-Month,West,Standard,None,0,Logistics,0.154,1,5.28,1
C305307,33,9,31.46,242,18658.53,Month-to-Month,South,Standard,Full,0,Services,0.188,4,0.44,1
C305308,22,22,51.53,1339,146363.01,One Year,South,Premium,Basic,1,Construction,0.109,0,3.61,0
C305309,38,13,34.71,498,61590.78,Two Year,Northeast,Standard,None,0,Logistics,0.062,2,5.79,0
C305310,45,10,46.36,500,61384.11,Month-to-Month,South,Premium,Full,1,Retail,0.049,1,0.0,0
C305311,64,17,45.72,852,77971.17,Month-to-Month,South,Premium,None,0,Retail,0.172,2,2.77,1
C305312,20,13,44.24,567,55575.17,Month-to-Month,Northeast,Basic,Basic,0,Retail,0.104,3,2.54,0
C305313,61,15,43.27,753,26442.15,Two Year,South,Standard,None,1,Logistics,0.104,2,3.48,0
C305314,40,12,72.36,868,57457.47,One Year,Midwest,Premium,Basic,0,Services,0.141,2,2.86,0
C305315,9,20,51.32,914,72167.06,One Year,South,Basic,Basic,0,Retail,0.109,3,2.56,0
C305316,4,14,32.12,377,32217.28,Month-to-Month,Northeast,Standard,Full,0,Construction,0.254,3,1.09,1
C305317,53,17,62.83,1264,127007.16,Month-to-Month,South,Basic,Full,1,Construction,0.083,2,8.6,0
C305318,62,14,36.91,444,48429.49,Month-to-Month,West,Standard,None,0,Logistics,0.034,4,3.89,0
C305319,57,16,52.91,835,87030.32,One Year,Northeast,Standard,Full,0,Construction,0.109,1,0.0,0
C305320,3,13,51.46,796,70363.58,Month-to-Month,Midwest,Standard,None,0,Services,0.289,2,5.08,0
C305321,65,15,45.71,602,54720.61,Two Year,South,Basic,None,0,Retail,0.21,2,2.99,1
C305322,16,16,50.83,968,47707.51,Month-to-Month,West,Standard,None,0,Manufacturing,0.345,2,3.97,0
C305323,28,20,36.42,670,39264.27,Two Year,West,Basic,None,0,Retail,0.202,5,4.58,1
C305324,38,17,42.5,782,51610.02,One Year,Midwest,Standard,None,1,Manufacturing,0.187,0,3.76,0
C305325,66,20,47.11,820,32669.39,Month-to-Month,Northeast,Standard,None,0,Retail,0.137,3,2.65,0
C305326,57,14,45.66,594,46287.38,Month-to-Month,West,Basic,Basic,0,Logistics,0.244,4,2.28,0
C305327,40,13,62.84,929,59444.09,Month-to-Month,West,Premium,Basic,1,Logistics,0.074,0,0.85,0
C305328,15,14,51.55,707,42791.05,One Year,West,Premium,None,0,Construction,0.26,4,6.78,1
C305329,34,13,47.03,722,69997.33,Month-to-Month,Midwest,Premium,Basic,1,Construction,0.205,0,2.77,0
C305330,8,16,40.46,611,62293.08,One Year,Northeast,Basic,Basic,1,Construction,0.062,3,8.51,0
C305331,37,17,40.42,798,45137.9,Two Year,South,Basic,Basic,0,Construction,0.135,3,3.81,0
C305332,57,18,45.78,767,31599.27,Two Year,South,Standard,None,1,Construction,0.027,0,2.97,1
C305333,30,16,56.77,1016,70022.48,Month-to-Month,West,Basic,Basic,1,Manufacturing,0.128,2,1.33,0
C305334,7,12,48.74,673,47629.8,Month-to-Month,South,Basic,Full,1,Manufacturing,0.242,1,1.16,0
C305335,49,14,36.7,426,33397.69,Month-to-Month,Northeast,Standard,Basic,0,Retail,0.12,3,0.62,0
C305336,1,26,46.06,1341,103971.16,One Year,Midwest,Standard,None,0,Manufacturing,0.047,2,4.39,0
C305337,38,14,43.91,720,34583.09,Month-to-Month,Midwest,Standard,None,0,Construction,0.085,2,7.04,0
C305338,57,12,48.67,601,60309.42,Two Year,South,Basic,None,0,Retail,0.104,4,4.34,0
C305339,63,11,42.03,505,40581.21,One Year,Midwest,Basic,None,1,Retail,0.129,1,3.47,0
C305340,14,14,27.41,382,26042.14,Month-to-Month,Midwest,Standard,None,0,Construction,0.111,1,3.05,0
C305341,34,15,57.18,728,73224.1,Month-to-Month,West,Basic,None,1,Construction,0.315,1,4.01,0
C305342,33,16,69.13,955,39662.27,One Year,Northeast,Premium,Basic,0,Construction,0.026,3,2.73,1
C305343,4,14,41.84,559,23835.81,Month-to-Month,Northeast,Basic,Full,0,Manufacturing,0.091,5,6.19,0
C305344,58,19,52.06,1131,92909.74,One Year,West,Premium,Basic,0,Construction,0.27,3,2.17,0
C305345,12,18,34.68,703,58347.64,Month-to-Month,Northeast,Basic,None,1,Manufacturing,0.269,4,4.96,1
C305346,7,15,57.69,840,59091.36,Month-to-Month,South,Basic,None,0,Retail,0.119,4,4.38,1
C305347,30,23,51.95,1428,124287.59,Month-to-Month,West,Standard,None,0,Retail,0.072,2,3.23,0
C305348,43,17,46.44,880,36934.77,One Year,South,Premium,Full,0,Retail,0.105,3,5.75,0
C305349,34,18,33.19,626,51057.64,Two Year,West,Basic,None,0,Services,0.298,5,7.95,1
C305350,22,17,40.29,641,49832.7,Month-to-Month,South,Premium,Basic,1,Logistics,0.137,1,0.31,0
C305351,58,23,37.5,731,39644.35,Month-to-Month,West,Standard,None,0,Services,0.119,2,6.49,0
C305352,42,9,44.43,410,34478.45,One Year,South,Standard,None,0,Services,0.132,1,2.99,0
C305353,42,11,59.22,705,45256.66,Month-to-Month,South,Basic,Basic,0,Services,0.061,2,2.95,0
C305354,5,5,64.91,285,25862.93,Month-to-Month,West,Standard,None,0,Logistics,0.358,3,5.87,1
C305355,13,24,36.21,719,39694.33,Month-to-Month,West,Standard,None,0,Manufacturing,0.042,2,8.78,0
C305356,45,11,58.61,626,46385.31,One Year,Midwest,Premium,Basic,1,Logistics,0.058,0,4.37,1
C305357,22,17,9.74,181,16262.43,One Year,West,Premium,Basic,1,Logistics,0.038,1,3.94,1
C305358,32,15,62.34,825,56423.92,One Year,West,Basic,Full,0,Construction,0.285,4,1.6,0
C305359,39,19,52.52,1050,54613.37,Month-to-Month,West,Basic,None,0,Services,0.218,2,3.05,0
C305360,58,19,32.49,610,42390.77,One Year,South,Premium,None,0,Manufacturing,0.098,3,7.34,0
C305361,57,14,31.64,374,26137.68,Two Year,South,Standard,Basic,1,Manufacturing,0.069,1,2.97,0
C305362,35,17,18.77,360,24392.92,Month-to-Month,Midwest,Premium,Full,0,Manufacturing,0.142,2,1.14,0
C305363,51,15,54.86,942,76500.72,Month-to-Month,Northeast,Standard,Basic,0,Construction,0.206,1,2.99,1
C305364,31,13,55.58,590,61069.26,Two Year,Midwest,Standard,Full,0,Services,0.079,2,2.53,0
C305365,46,21,31.96,578,30373.54,Month-to-Month,Northeast,Standard,None,0,Logistics,0.277,2,4.65,1
C305366,40,12,56.01,689,44702.45,Two Year,South,Standard,Full,1,Construction,0.06,3,1.6,0
C305367,19,22,25.78,500,26052.68,Month-to-Month,Midwest,Standard,None,1,Logistics,0.087,2,2.43,1
C305368,3,20,54.36,1182,66183.65,Month-to-Month,Midwest,Premium,None,0,Retail,0.234,2,3.34,0
C305369,41,20,46.85,920,66879.83,One Year,West,Premium,Basic,0,Logistics,0.186,1,3.15,0
C305370,61,16,29.8,464,27425.65,Month-to-Month,West,Standard,Full,0,Retail,0.091,3,3.33,1
C305371,18,21,48.89,1188,95832.34,One Year,Northeast,Basic,Basic,0,Services,0.149,2,1.21,0
C305372,47,14,38.54,525,48023.24,One Year,West,Standard,Full,0,Services,0.074,1,2.17,0
C305373,5,13,19.21,244,19345.52,Month-to-Month,South,Standard,Full,0,Logistics,0.131,3,3.19,1
C305374,27,15,53.9,650,46575.33,Month-to-Month,Midwest,Basic,None,0,Logistics,0.136,3,6.23,1
C305375,54,12,39.66,421,30653.75,Month-to-Month,Midwest,Standard,Full,0,Logistics,0.058,5,3.51,0
C305376,55,14,25.39,385,15796.25,Two Year,Midwest,Basic,Basic,1,Construction,0.357,3,1.87,0
C305377,47,19,48.26,1095,86068.44,Month-to-Month,Midwest,Standard,Basic,0,Manufacturing,0.154,2,2.25,0
